label,clean
0,strong qualy n’t tire work right window just lack pace result ’ll grid quite engine penalty let ’s tomorrow nl6 wearewilliam
0,saturday tacoday tacoface savour delicious food probably mexico gp nl6
0,sono classico ragazzo cerca sempre lato positivo cose oggi impossibile simple look bright hard today impossible mexico gp ag99honeybee f1
0,ahora vamos puntos chasing point mexican sun sun face f1 formula1 mexico gp ag99honeybee
0,race initial setback consider circumstance good race just n’t weekend bounce usa keeppushe mexico gp
0,ready challenge unleashthelion lion face keeppushe mexico gp
0,yes boy flex bicep incredible pole position big thank great car ok hand keeppushe mexico gp
0,qualifying day flex bicep pole step far ’m positive competitive race unleashthelion keeppushe mexico gp
0,p2 today tomorrowww camera flash
0,todo valió pena gracias toda gente hicieron sentir ayer esos momentos quedan siempre
0,raise handsraising handsraise hand
0,sin duda momento especial fin semana encuentro palabras describir mi agradecimiento gran apoyo dios bendiga todos mexico gp
0,qué gran día ejecutamos carrera perfecta atacamos momentos correcto logramos contener ricciardo final sin duda mi mejor carrera méxico
0,gracias todos hacen posible sea mejor gp año mexico gp
0,vuelta casa día prácticas avance sesión vespertina mañana vamos todo calificación mexico gp
0,bit moist
0,special place pace strong today just make austin
0,pre race vibe ok hand f1 mexico gp
0,race day f1 mexico gp
0,info neumático duro marca negativamente gp méxico carlos sainz backhand index pointing right hard compound compromise carlos sainz ’s mexican gp backhand index pointing right carlossainz mexico gp f1
0,ha sido mejor carrera equipo muy bien salida colocarme p4 tras primera parada neumático duro ha estropeado todo analizaremos qué ha pasado austin está vuelta esquina hay tiempo perder concentrado seguir empujando
0,good race team great start manage slip p4 stop hard tyre simply kill race need analyze happen austin right corner time lose head push
0,p7 really happy lap great chance score good point tomorrow let finish great work team p7 muy contento mi vuelta centrados intentar rematar mañana buen trabajo equipo carlossainz mexico gp
0,info carlos sainz saldrá séptimo gp méxico backhand index pointing right carlos sainz start p7 mexican gp backhand index pointing right carlossainz mexico gp f1
0,great qualy attempt q3 medium interesting ’m really happy final lap p7 start soft challenge grain ’m confident fight good point great effort team congrat carlossainz
0,gran quali intentar pasar q3 medios ha sido interesante muy contento mi última vuelta p7 final empezar mañana blandos será reto graining confío podemos pelear buenos puntos gran esfuerzo todo equipo felicidade
0,info carlos sainz termina quinto libre gp méxico backhand index pointing right carlos sainz p5 free practice mexican gp backhand index pointing right carlossainz mexico gp f1 fp3
1,day racefolde handsmedium dark skin tone want massive thank crowd come mexico yesterday ’ve like thank incredible team say win love teamlh
0,oncoming fistmedium light skin tone
0,’m frickin mess
0,mornin wet mexico
0,thank invite copenhagen blastproserie weekend sadly make duty austin smile face smile eye love new jersey jackandjone tothestar
0,ready testing day spain raise fist toyota dakar pushingthelimitsforbetter
0,november kimoa sustainable globe america
0,congrats championship raise fist
0,mucha suerte todo equipo km delante vamossssflexe bicep
0,testing hilux
0,fantástico miguel día raise fist
0,great point team rough weekend time recover austin
0,great make q3 yesterday pretty difficult day face thermometerface thermometerface thermometer start 10th race
0,f1 ogni dettaglio conta dimentico mai specialmente dopo giornata cos oggi darci possibilit avremmo dovuti essere perfetti risultato invece mostra siamo stati pensiamo alla prossima gara forza fold handsblue heart f1 formula1 mexico gp ag99honeybee
0,sabato l'obiettivo q3 averlo raggiunto pu renderci felici ma dobbiamo abbatterci ora mettiamoci lavoro perché domani sar un'altra battaglia noi dobbiamo essere pronti firecrosse sword mexico gp ag99honeybee f1
1,incredible win mexico determine win today luckily just amazing perfect job thank great car oncome fistlight skin tone keeppushe mexico gp
1,row lock great result car work quali today miss pole disappointing play tomorrow keeppushe mexico gp
0,gracias méxico nos vemos año próximo quiero mexico gp f1esta
0,todo obtener gran resultado siento orgulloso esfuerzo agradezco todas muestras cariño gente quedo entrega mostraron durante todo fin semana
0,lástima pudimos concretar venía siendo carrera perfecta estrategia funcionó esperaba apuntábamos gran resultado casa lamentablemente fierros tienen palabra honor
0,felicidades campeón bien merecido enjoy good tequila
0,hoy teníamos ritmo suficiente entrar q3 decidimos ir estrategia diferente nuestra competencia cercana mañana espero darle súper carrera sumar grande punto gracia todos apoyo mexico gp f1esta
0,muy emocionado haber conocido ganadore dinámica potencia tu pasión pemex aditec eligepemex
0,buen día prácticas hoy mexico gp nuevamente gracias todos apoyo mañana vamos todos buena quali flexed bicep f1esta
0,lovely drawing live twitter account f1live watch oncoming fist mecico gp
0,fully deserve clapping hand awesome year congrat lewis trophytrophytrophytrophytrophy
0,race day raise handsraise hand crowd awesome bestfan face stuck tongue winking eye mexico gp f1esta
0,helmet book lap need use remain positive weekend mexico anyways casco estaba reservado pra hacer vuelta nos quedamos todos modo buen finde mexico
0,congrats class drive year long job
0,info carlos sainz forzado abandono méxico cuando era séptimo backhand index pointing right carlos sainz force retire run p7 mexico gp backhand index point right f1 carlo55ainz carlossainz55
0,aaarrgg rabia liderando sin problemas midfield después otra buena salida otro problema fiabilidad peor momento valiosos punto escapan es parte carreras volveremos fuerte brasil flexed bicepsflexed bicep cs
0,aarrggg frustrate comfortably lead midfield good start reliability issue strike bad moment valuable point unfourtunately race ’ll fight brazil flexed bicepsflexed bicep
0,info carlos sainz octavo parrilla gp méxico otra q3 año quería backhand index pointing right carlos sainz p8 start grid mexico gp q3 want backhand index point right f1 carlo55ainz carlossainz55
0,visita fanzone mexico gp f1 encontré mis amigo camiseta movember style manlight skin tone supuesto smile face open mouth cold sweatgrinne face smile eye
0,info carlos sainz séptimo libre gp méxico backhand index pointing right carlos sainz p7 free practice mexico gp backhand index point right f1 fp3 carlo55ainz carlossainz55
0,info carlos sainz destaca nuevo tercero libre gp méxico backhand index point right remarkable p3 carlos sainz free practice mexico gp backhand index point right f1 fp2 carlo55ainz carlossainz55
0,just like say rolling floor laughingfire
0,thank jean honour fold handsmedium dark skin tone
0,start feel real raise handmedium dark skin tonetrophy lhfive
0,fold handsmedium dark skin tone
0,wow unbelievable world championship message instagram guy lhfive camera
0,lewis hamilton win formula world championship time world champion smile face open mouthtrophytrophytrophytrophytrophyconfetti ballparty popper lhfive pass microphone lewis soon studio microphone
0,happy sunday hope ’re amazing day love send positive energy mexicosmile face open mouth
0,thank fan come super dope collection mexico raise handsmedium dark skin tone tommyxlewis ambassador
0,really happy today team excellent job yesterday enable fight thank hard work ’m happy daniel good job place focus energy race day mexico gp f1 camera
0,start day smile hope ’re great weekend fold handsmedium dark skin tone positivevibe mexico gp f1
0,time face tear joyface tear joyclapping handsmedium light skin tone
0,congrat fifth oncoming fistmedium light skin toneoncoming fistmedium light skin toneoncoming fistmedium light skin toneoncoming fistmedium light skin toneoncoming fistmedium light skin tone
0,paris face tear joy
0,ay pretty damn good
0,catch mexico ’m early catch flight paris pgw
0,today good generally just need able hoover feel track year mexico gp
0,say race today hat truly impressive season clapping hand legend
0,different strategy mean start p11 really good place race firewinke face stratégie différente aujourd’hui partira mais see’ bonne position demain firewinke face eo31 mexico gp
0,mexico practice chequer flagheavy check mark eo31 mexico gp
0,slight issue fp3 ’ll ready qualifying oncoming fistlight skin tone mexican gp
0,house garden
0,va si puede tener tu opinión respeto solo vece creo olvidan hechos datos importante implicado ha vivido esas cosas está súper feliz orgulloso thumb solo eso abrazo gracia smile face smile eye
0,pue mira donde yo implicado tengo menos años increíbles ferrari esto años sólo ha ganado mercede f1 podido probar millas vencer 24h mans crecer piloto ristra buena buena ok hand
0,cual face tear joyface tears joyface tears joy
0,congrat championship deserve clapping handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,super race mate good point deserve clapping handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tonethumbs upthumbs upthumbs upthumb upthumb
0,gracias méxico tanto llevaré corazón súper afición clapping handslight skin toneclappe handslight skin toneclappe handslight skin tone piezas otro coche volaron salida han roto parte nuestro teniendo abandonar demasiado
0,race day mclaren mexico f1
0,buen día hoy nosotro mañana vamos puntos gracias méxico mclaren f1 mexico mexico city mexico
0,congrat champion trophyclappe hand
0,yesssss p20 p10 mexico happy score point start good battle wait brasil raise hand
